date,sentiment
2016-02-10,0.209717
2016-02-11,0.154608
2016-02-12,0.150631
2016-02-13,0.250872
2016-02-14,0.019368
2016-02-15,0.117985
2016-02-16,0.179681
2016-02-17,0.291014
2016-02-18,0.184002
2016-02-19,0.084527
2016-02-20,0.001501
2016-02-21,0.224144
2016-02-22,0.136519
2016-02-23,0.240914
2016-02-24,0.141486
2016-02-25,0.173042
2016-02-26,0.202695
2016-02-27,0.1854589999999999
2016-02-28,0.240857
2016-02-29,0.160973
2016-03-01,0.140793
2016-03-02,0.045899
2016-03-03,0.089812
2016-03-04,0.235561
2016-03-05,0.009567
2016-03-06,0.169186
2016-03-07,0.173645
2016-03-08,0.1882629999999999
2016-03-09,0.149436
2016-03-10,0.048278
2016-03-11,0.175922
2016-03-12,0.089327
2016-03-13,0.077405
2016-03-14,0.195425
2016-03-15,0.009229
2016-03-16,0.182053
2016-03-17,0.075124
2016-03-18,0.178154
2016-03-19,0.142982
2016-03-20,0.0153859999999999
2016-03-21,0.074536
2016-03-22,0.145597
2016-03-23,0.165577
2016-03-24,0.109158
2016-03-25,0.095688
2016-03-26,0.153315
2016-03-27,0.214055
2016-03-28,0.170035
2016-03-29,0.186522
2016-03-30,0.280101
2016-03-31,0.183301
2016-04-01,0.248592
2016-04-02,0.26918
2016-04-03,0.195364
2016-04-04,0.192571
2016-04-05,0.155245
2016-04-06,0.125992
2016-04-07,0.206367
2016-04-08,0.1182879999999999
2016-04-09,0.164765
2016-04-10,0.239811
2016-04-11,0.292329
2016-04-12,0.164592
2016-04-13,0.314572
2016-04-14,0.195942
2016-04-15,0.1820159999999999
2016-04-16,0.188426
2016-04-17,0.257404
2016-04-18,0.214449
2016-04-19,0.068907
2016-04-20,0.210686
2016-04-21,0.197634
2016-04-22,0.192101
2016-04-23,0.154133
2016-04-24,0.196207
2016-04-25,0.270095
2016-04-26,0.257146
2016-04-27,0.221411
2016-04-28,0.200862
2016-04-29,0.106813
2016-04-30,0.147262
2016-05-01,0.181414
2016-05-02,0.107182
2016-05-03,0.172061
2016-05-04,0.080919
2016-05-05,0.1054819999999999
2016-05-06,0.179168
2016-05-07,0.280792
2016-05-08,0.125067
2016-05-09,0.230038
2016-05-10,0.081684
2016-05-11,0.020186
2016-05-12,0.134908
2016-05-13,0.148224
2016-05-14,0.2000819999999999
2016-05-15,0.359955
2016-05-16,0.216093
2016-05-17,0.0849709999999999
2016-05-18,0.134162
2016-05-19,0.251856
2016-05-20,0.118608
2016-05-21,0.208651
2016-05-22,0.231618
2016-05-23,0.174835
2016-05-24,0.139733
2016-05-25,0.1979489999999999
2016-05-26,0.058368
2016-05-27,0.168992
2016-05-28,0.1596739999999999
2016-05-29,0.1851139999999999
2016-05-30,0.254034
2016-05-31,0.323371
2016-06-01,0.19193
2016-06-02,0.0754529999999999
2016-06-03,0.114898
2016-06-04,0.131224
2016-06-05,0.191875
2016-06-06,0.197772
2016-06-07,0.17145
2016-06-08,0.191613
2016-06-09,0.069228
2016-06-10,0.297905
2016-06-11,0.2357369999999999
2016-06-12,0.23559
2016-06-13,0.150471
2016-06-14,0.1894529999999999
2016-06-15,-0.003494
2016-06-16,0.179587
2016-06-17,0.183952
2016-06-18,0.1996689999999999
2016-06-19,0.088505
2016-06-20,0.158738
2016-06-21,0.133742
2016-06-22,0.1499629999999999
2016-06-23,0.095778
2016-06-24,0.098583
2016-06-25,0.185391
2016-06-26,0.072732
2016-06-27,0.310619
2016-06-28,0.0693849999999999
2016-06-29,0.098999
2016-06-30,0.154361
2016-07-01,0.182383
2016-07-02,0.271702
2016-07-03,0.081476
2016-07-04,0.175424
2016-07-05,0.300839
2016-07-06,0.178971
2016-07-07,0.1930279999999999
2016-07-08,0.195894
2016-07-09,0.235741
2016-07-10,0.248938
2016-07-11,0.243449
2016-07-12,0.1966069999999999
2016-07-13,0.174286
2016-07-14,0.119694
2016-07-15,0.201032
2016-07-16,0.04417
2016-07-17,0.108522
2016-07-18,0.097178
2016-07-19,0.364319
2016-07-20,0.171342
2016-07-21,0.206639
2016-07-22,0.114991
2016-07-23,0.220568
2016-07-24,0.143535
2016-07-25,0.185077
2016-07-26,0.192705
2016-07-27,0.223856
2016-07-28,0.074189
2016-07-29,0.086077
2016-07-30,0.1826439999999999
2016-07-31,0.180793
2016-08-01,0.191439
2016-08-02,0.094484
2016-08-03,0.139305
2016-08-04,0.036602
2016-08-05,0.114041
2016-08-06,0.080527
2016-08-07,0.177148
2016-08-08,0.145341
2016-08-09,0.1262349999999999
2016-08-10,0.184305
2016-08-11,0.139086
2016-08-12,0.253278
2016-08-13,0.1705219999999999
2016-08-14,-0.034722
2016-08-15,0.053311
2016-08-16,0.074325
2016-08-17,0.018377
2016-08-18,0.071721
2016-08-19,0.154617
2016-08-20,0.200333
2016-08-21,0.321304
2016-08-22,0.180161
2016-08-23,0.16586
2016-08-24,0.20324
2016-08-25,0.19078
2016-08-26,0.127545
2016-08-27,0.1975019999999999
2016-08-28,0.130432
2016-08-29,0.168284
2016-08-30,0.2655659999999999
2016-08-31,0.164634
2016-09-01,0.23968
2016-09-02,0.184799
2016-09-03,0.102922
2016-09-04,0.169088
2016-09-05,0.309571
2016-09-06,0.216242
2016-09-07,0.270166
2016-09-08,0.182904
2016-09-09,0.217268
2016-09-10,0.175947
2016-09-11,0.216537
2016-09-12,0.161017
2016-09-13,0.100686
2016-09-14,0.28237
2016-09-15,0.064118
2016-09-16,0.244208
2016-09-17,0.0584859999999999
2016-09-18,0.199434
2016-09-19,0.1307019999999999
2016-09-20,0.322075
2016-09-21,0.317218
2016-09-22,0.144884
2016-09-23,0.086347
2016-09-24,0.231041
2016-09-25,0.178931
2016-09-26,0.207885
2016-09-27,0.187625
2016-09-28,0.167446
2016-09-29,0.262053
2016-09-30,0.100613
2016-10-01,0.203508
2016-10-02,0.023077
2016-10-03,0.060882
2016-10-04,0.152749
2016-10-05,0.192135
2016-10-06,0.169651
2016-10-07,0.1773519999999999
2016-10-08,0.2291969999999999
2016-10-09,0.30871
2016-10-10,0.2444739999999999
2016-10-11,0.127743
2016-10-12,0.121417
2016-10-13,0.08217
2016-10-14,0.23407
2016-10-15,0.227835
2016-10-16,0.198422
2016-10-17,0.26722
2016-10-18,0.2219539999999999
2016-10-19,0.110771
2016-10-20,0.198489
2016-10-21,0.089331
2016-10-22,0.1804039999999999
2016-10-23,0.129147
2016-10-24,0.1099189999999999
2016-10-25,0.095432
2016-10-26,0.0824469999999999
2016-10-27,0.026916
2016-10-28,0.2019889999999999
2016-10-29,0.323187
2016-10-30,0.182408
2016-10-31,0.1147749999999999
2016-11-01,0.2093809999999999
2016-11-02,0.165697
2016-11-03,0.058286
2016-11-04,0.10891
2016-11-05,0.120474
2016-11-06,0.172122
2016-11-07,0.163178
2016-11-08,0.112769
2016-11-09,0.170119
2016-11-10,0.170927
2016-11-11,0.213347
2016-11-12,0.244082
2016-11-13,0.142794
2016-11-14,0.1630839999999999
2016-11-15,0.086424
2016-11-16,0.268848
2016-11-17,0.093358
2016-11-18,0.183728
2016-11-19,0.215797
2016-11-20,0.15252
2016-11-21,0.1665589999999999
2016-11-22,0.181738
2016-11-23,0.051231
2016-11-24,0.0837759999999999
2016-11-25,0.018936
2016-11-26,0.2205879999999999
2016-11-27,0.190475
2016-11-28,0.149025
2016-11-29,0.073903
2016-11-30,0.271156
2016-12-01,0.154882
2016-12-02,0.040236
2016-12-03,0.0566679999999999
2016-12-04,0.114144
2016-12-05,0.147496
2016-12-06,0.138522
2016-12-07,0.019681
2016-12-08,0.232313
2016-12-09,0.16539
2016-12-10,0.309264
2016-12-11,0.208845
2016-12-12,0.282732
2016-12-13,0.2301099999999999
2016-12-14,0.176352
2016-12-15,0.210107
2016-12-16,0.204646
2016-12-17,0.124104
2016-12-18,0.127652
2016-12-19,0.0904819999999999
2016-12-20,0.262453
2016-12-21,0.2174299999999999
2016-12-22,0.206033
2016-12-23,0.219156
2016-12-24,0.263293
2016-12-25,0.163866
2016-12-26,0.205715
2016-12-27,0.236092
2016-12-28,0.310237
2016-12-29,0.09022
2016-12-30,0.1920619999999999
2016-12-31,0.278765
2017-01-01,0.1739379999999999
2017-01-02,0.323474
2017-01-03,0.1249499999999999
2017-01-04,0.138685
2017-01-05,0.166748
2017-01-06,0.145143
2017-01-07,0.1097969999999999
2017-01-08,0.202476
2017-01-09,0.205278
2017-01-10,0.031283
2017-01-11,0.097933
2017-01-12,0.260247
2017-01-13,0.2109649999999999
2017-01-14,0.076313
2017-01-15,0.09901
2017-01-16,0.137177
2017-01-17,0.173758
2017-01-18,0.180244
2017-01-19,0.219086
2017-01-20,0.118917
2017-01-21,0.152454
2017-01-22,0.241869
2017-01-23,0.0592889999999999
2017-01-24,0.127792
2017-01-25,0.172768
2017-01-26,0.187784
2017-01-27,0.037805
2017-01-28,0.1955829999999999
2017-01-29,0.128735
2017-01-30,0.078426
2017-01-31,0.294001
2017-02-01,0.1697939999999999
2017-02-02,0.3355019999999999
2017-02-03,0.22399
2017-02-04,-0.037195
2017-02-05,0.096874
2017-02-06,0.223104
2017-02-07,0.219094
2017-02-08,0.204869
2017-02-09,0.144603
2017-02-10,0.270057
2017-02-11,0.243109
2017-02-12,0.170006
2017-02-13,0.141436
2017-02-14,0.176325
2017-02-15,0.189352
2017-02-16,0.148101
2017-02-17,0.0834709999999999
2017-02-18,0.173759
2017-02-19,-0.071852
2017-02-20,0.116449
2017-02-21,0.176091
2017-02-22,0.182587
2017-02-23,0.171996
2017-02-24,0.178677
2017-02-25,0.121653
2017-02-26,0.144018
2017-02-27,0.227044
2017-02-28,0.204584
2017-03-01,0.1711319999999999
2017-03-02,0.162744
2017-03-03,0.162981
2017-03-04,0.1069339999999999
2017-03-05,0.137284
2017-03-06,0.153717
2017-03-07,0.1154989999999999
2017-03-08,0.15666
2017-03-09,0.234825
2017-03-10,0.238561
2017-03-11,0.209663
2017-03-12,0.136912
2017-03-13,0.086495
2017-03-14,-0.026814
2017-03-15,-0.0393289999999999
2017-03-16,0.166442
2017-03-17,0.141409
2017-03-18,0.171513
2017-03-19,0.143876
2017-03-20,0.061277
2017-03-21,0.103719
2017-03-22,0.07994
2017-03-23,0.137266
2017-03-24,0.07175
2017-03-25,0.183488
2017-03-26,0.1634199999999999
2017-03-27,0.127536
2017-03-28,0.096273
2017-03-29,0.137081
2017-03-30,0.217087
2017-03-31,0.092693
2017-04-01,0.1737409999999999
2017-04-02,0.239775
2017-04-03,0.2328839999999999
2017-04-04,0.189264
2017-04-05,0.26471
2017-04-06,0.0963219999999999
2017-04-07,0.077135
2017-04-08,0.141899
2017-04-09,0.164999
2017-04-10,0.255208
2017-04-11,0.120581
2017-04-12,0.088619
2017-04-13,0.145753
2017-04-14,-0.002265
2017-04-15,0.083011
2017-04-16,0.185534
2017-04-17,0.134252
2017-04-18,0.095386
2017-04-19,0.143642
2017-04-20,0.173704
2017-04-21,0.13334
2017-04-22,0.168763
2017-04-23,0.1063839999999999
2017-04-24,0.121935
2017-04-25,0.0633099999999999
2017-04-26,-0.007687
2017-04-27,0.12536
2017-04-28,0.2148209999999999
2017-04-29,0.097676
2017-04-30,0.224794
2017-05-01,0.120416
2017-05-02,0.27607
2017-05-03,0.129972
2017-05-04,0.250511
2017-05-05,0.228827
2017-05-06,0.173042
2017-05-07,0.182304
2017-05-08,0.260281
2017-05-09,0.144237
2017-05-10,0.262677
2017-05-11,0.19423
2017-05-12,-0.019794
2017-05-13,0.066768
2017-05-14,0.120785
2017-05-15,0.357997
2017-05-16,0.162247
2017-05-17,0.164575
2017-05-18,0.15425
2017-05-19,0.076398
2017-05-20,0.14928
2017-05-21,0.242169
2017-05-22,0.250649
2017-05-23,0.164846
2017-05-24,0.262196
2017-05-25,0.228593
2017-05-26,0.262542
2017-05-27,0.169965
2017-05-28,0.156696
2017-05-29,0.110754
2017-05-30,0.1468239999999999
2017-05-31,0.126438
2017-06-01,0.186673
2017-06-02,0.223081
2017-06-03,0.164084
2017-06-04,0.106686
2017-06-05,0.180383
2017-06-06,0.139366
2017-06-07,0.237074
2017-06-08,0.148438
2017-06-09,0.159731
2017-06-10,0.1232279999999999
2017-06-11,0.1708569999999999
2017-06-12,0.116391
2017-06-13,0.199544
2017-06-14,0.184974
2017-06-15,0.05211
2017-06-16,0.150992
2017-06-17,0.11489
2017-06-18,0.142414
2017-06-19,0.175366
2017-06-20,0.15919
2017-06-21,0.209689
2017-06-22,0.178834
2017-06-23,0.196122
2017-06-24,0.3375399999999999
2017-06-25,0.1654449999999999
2017-06-26,0.113713
2017-06-27,0.227314
2017-06-28,0.115693
2017-06-29,0.167036
2017-06-30,0.1177
2017-07-01,0.1414429999999999
2017-07-02,0.198691
2017-07-03,0.114467
2017-07-04,0.138637
2017-07-05,0.1107659999999999
2017-07-06,0.288265
2017-07-07,0.204996
2017-07-08,0.127404
2017-07-09,0.231113
2017-07-10,0.286802
2017-07-11,0.1785609999999999
2017-07-12,0.081224
2017-07-13,0.1842889999999999
2017-07-14,0.08537
2017-07-15,0.216887
2017-07-16,0.0609479999999999
2017-07-17,0.261428
2017-07-18,0.09833
2017-07-19,0.169376
2017-07-20,0.113618
2017-07-21,0.152857
2017-07-22,0.143227
2017-07-23,0.172512
2017-07-24,0.221251
2017-07-25,0.144922
2017-07-26,0.180517
2017-07-27,0.165183
2017-07-28,0.197816
2017-07-29,0.206375
2017-07-30,0.0456569999999999
2017-07-31,0.200912
2017-08-01,0.198698
2017-08-02,0.240686
2017-08-03,0.094023
2017-08-04,0.077937
2017-08-05,0.144406
2017-08-06,0.239848
2017-08-07,0.284764
2017-08-08,0.223717
2017-08-09,0.058432
2017-08-10,0.275302
2017-08-11,0.291123
2017-08-12,0.165546
2017-08-13,0.142187
2017-08-14,0.136785
2017-08-15,0.2611509999999999
2017-08-16,0.054904
2017-08-17,0.272772
2017-08-18,0.194463
2017-08-19,0.066885
2017-08-20,0.08127
2017-08-21,0.1303
2017-08-22,0.179194
2017-08-23,-0.008481
2017-08-24,0.212335
2017-08-25,0.179798
2017-08-26,0.192268
2017-08-27,0.2194
2017-08-28,0.104026
2017-08-29,0.197831
2017-08-30,0.2116529999999999
2017-08-31,0.154916
2017-09-01,0.1310259999999999
2017-09-02,0.208009
2017-09-03,0.067504
2017-09-04,0.283993
2017-09-05,0.112205
2017-09-06,0.24401
2017-09-07,0.099534
2017-09-08,0.156352
2017-09-09,0.087018
2017-09-10,0.087935
2017-09-11,0.10087
2017-09-12,-0.0006009999999999
2017-09-13,0.072666
2017-09-14,0.108672
2017-09-15,0.090956
2017-09-16,0.135433
2017-09-17,0.19535
2017-09-18,0.205545
2017-09-19,0.274974
2017-09-20,0.044066
2017-09-21,0.147395
2017-09-22,0.012231
2017-09-23,0.282692
2017-09-24,0.155713
2017-09-25,0.112547
2017-09-26,0.032849
2017-09-27,0.199837
2017-09-28,0.2384649999999999
2017-09-29,0.107525
2017-09-30,0.168151
2017-10-01,0.187787
2017-10-02,0.228264
2017-10-03,0.09694
2017-10-04,-0.008808
2017-10-05,0.097933
2017-10-06,0.070897
2017-10-07,0.101223
2017-10-08,0.115336
2017-10-09,0.120902
2017-10-10,0.09411
2017-10-11,0.184685
2017-10-12,0.151822
2017-10-13,0.158068
2017-10-14,0.234555
2017-10-15,0.208698
2017-10-16,0.223344
2017-10-17,0.138125
2017-10-18,0.258534
2017-10-19,0.259023
2017-10-20,0.080949
2017-10-21,0.20412
2017-10-22,0.029562
2017-10-23,0.170211
2017-10-24,0.099815
2017-10-25,0.131291
2017-10-26,0.196795
2017-10-27,0.089375
2017-10-28,0.130426
2017-10-29,0.196138
2017-10-30,0.253994
2017-10-31,0.212128
2017-11-01,0.250672
2017-11-02,0.16185
2017-11-03,0.1919429999999999
2017-11-04,0.265453
2017-11-05,0.261057
2017-11-06,0.213076
2017-11-07,0.145996
2017-11-08,0.1953569999999999
2017-11-09,0.17797
2017-11-10,0.220729
2017-11-11,0.043156
2017-11-12,0.166237
2017-11-13,0.243137
2017-11-14,0.075975
2017-11-15,0.317635
2017-11-16,0.174864
2017-11-17,0.079862
2017-11-18,0.167328
2017-11-19,0.197254
2017-11-20,0.081592
2017-11-21,0.115938
2017-11-22,0.293468
2017-11-23,0.188944
2017-11-24,0.1104599999999999
2017-11-25,0.181704
2017-11-26,0.223652
2017-11-27,0.149178
2017-11-28,0.169948
2017-11-29,0.1827949999999999
2017-11-30,0.309426
2017-12-01,0.061661
2017-12-02,0.2189229999999999
2017-12-03,0.1954949999999999
2017-12-04,0.131991
2017-12-05,0.1910099999999999
2017-12-06,0.186755
2017-12-07,0.133376
2017-12-08,0.094514
2017-12-09,0.187751
2017-12-10,0.17076
2017-12-11,0.0913809999999999
2017-12-12,0.205237
2017-12-13,0.175204
2017-12-14,0.186372
2017-12-15,0.1685849999999999
2017-12-16,0.135121
2017-12-17,0.090494
2017-12-18,0.209388
2017-12-19,0.147141
2017-12-20,0.133677
2017-12-21,0.042935
2017-12-22,0.091131
2017-12-23,0.2036659999999999
2017-12-24,0.113307
2017-12-25,0.209022
2017-12-26,0.169816
2017-12-27,0.22066
2017-12-28,0.153043
2017-12-29,0.192207
2017-12-30,0.209249
2017-12-31,0.198378
2018-01-01,0.2378
2018-01-02,0.268694
2018-01-03,0.213199
2018-01-04,0.244969
2018-01-05,0.226842
2018-01-06,0.228433
2018-01-07,0.186932
2018-01-08,0.134774
2018-01-09,0.207913
2018-01-10,0.12074
2018-01-11,0.146724
2018-01-12,0.150914
2018-01-13,0.173751
2018-01-14,0.208372
2018-01-15,0.197123
2018-01-16,0.071429
2018-01-17,0.151171
2018-01-18,0.2337219999999999
2018-01-19,0.148895
2018-01-20,0.222012
2018-01-21,0.11865
2018-01-22,0.207313
2018-01-23,0.324275
2018-01-24,0.26142
2018-01-25,0.15717
2018-01-26,0.146724
2018-01-27,0.154067
2018-01-28,0.223883
2018-01-29,0.082562
2018-01-30,0.151788
2018-01-31,0.1602839999999999
2018-02-01,0.167603
2018-02-02,0.119832
2018-02-03,0.1648869999999999
2018-02-04,0.215552
2018-02-05,0.188962
2018-02-06,0.077814
2018-02-07,0.214633
2018-02-08,0.1917759999999999
2018-02-09,0.20992
2018-02-10,0.040696
2018-02-11,0.213669
2018-02-12,0.203913
2018-02-13,0.132158
2018-02-14,0.122927
2018-02-15,0.194873
2018-02-16,0.157848
2018-02-17,0.18137
2018-02-18,0.141505
2018-02-19,0.273159
2018-02-20,0.094977
2018-02-21,0.208778
2018-02-22,0.084674
2018-02-23,0.294059
2018-02-24,0.175943
2018-02-25,0.216964
2018-02-26,0.211166
2018-02-27,0.149451
2018-02-28,0.257209
2018-03-01,0.151957
2018-03-02,0.210111
2018-03-03,0.228777
2018-03-04,0.183335
2018-03-05,0.097094
2018-03-06,0.260124
2018-03-07,0.131888
2018-03-08,0.222861
2018-03-09,0.009002
2018-03-10,0.183629
2018-03-11,0.0718589999999999
2018-03-12,0.160383
2018-03-13,0.09033
2018-03-14,0.2094079999999999
2018-03-15,0.215308
2018-03-16,0.11709
2018-03-17,0.14734
2018-03-18,0.093688
2018-03-19,0.260621
2018-03-20,0.130409
2018-03-21,0.101662
2018-03-22,0.129743
2018-03-23,0.183013
2018-03-24,0.194887
2018-03-25,0.252281
2018-03-26,0.172123
2018-03-27,0.178194
2018-03-28,0.248357
2018-03-29,0.12161
2018-03-30,0.216738
2018-03-31,0.221534
2018-04-01,0.226739
2018-04-02,0.195423
2018-04-03,0.171704
2018-04-04,0.18971
2018-04-05,0.200718
2018-04-06,0.1759339999999999
2018-04-07,0.165268
2018-04-08,0.072511
2018-04-09,0.225547
2018-04-10,0.1962559999999999
2018-04-11,0.066833
2018-04-12,0.143722
2018-04-13,0.115066
2018-04-14,0.180694
2018-04-15,0.307604
2018-04-16,0.244666
2018-04-17,0.150365
2018-04-18,0.0413299999999999
2018-04-19,0.196004
2018-04-20,0.180471
2018-04-21,0.134156
2018-04-22,0.235739
2018-04-23,0.182122
2018-04-24,0.225529
2018-04-25,0.167912
2018-04-26,0.15412
2018-04-27,0.060125
2018-04-28,0.146148
2018-04-29,0.150922
2018-04-30,0.151117
2018-05-01,0.231315
2018-05-02,0.1592049999999999
2018-05-03,0.295138
2018-05-04,0.159603
2018-05-05,0.06346
2018-05-06,0.085478
2018-05-07,0.206971
2018-05-08,0.3422829999999999
2018-05-09,0.101382
2018-05-10,0.159504
2018-05-11,0.166895
2018-05-12,0.166113
2018-05-13,0.261354
2018-05-14,0.229279
2018-05-15,0.189803
2018-05-16,0.25338
2018-05-17,0.1405509999999999
2018-05-18,0.179965
2018-05-19,0.160284
2018-05-20,0.306852
2018-05-21,0.147994
2018-05-22,0.149808
2018-05-23,0.102651
2018-05-24,0.074778
2018-05-25,0.1719879999999999
2018-05-26,0.312208
2018-05-27,0.083774
2018-05-28,0.062122
2018-05-29,0.137548
2018-05-30,0.230956
2018-05-31,0.229016
2018-06-01,0.257876
2018-06-02,0.1614529999999999
2018-06-03,0.163958
2018-06-04,0.1676389999999999
2018-06-05,0.225869
2018-06-06,0.1601599999999999
2018-06-07,0.093162
2018-06-08,0.15614
2018-06-09,0.151976
2018-06-10,0.057315
2018-06-11,0.199726
2018-06-12,0.138648
2018-06-13,0.120417
2018-06-14,0.195865
2018-06-15,0.12721
2018-06-16,0.1725389999999999
2018-06-17,0.097804
2018-06-18,0.119491
2018-06-19,0.2162079999999999
2018-06-20,0.169658
2018-06-21,0.215603
2018-06-22,0.092345
2018-06-23,0.0442549999999999
2018-06-24,0.142025
2018-06-25,0.102049
2018-06-26,0.301308
2018-06-27,0.186331
2018-06-28,0.165867
2018-06-29,0.14602
2018-06-30,0.180394
2018-07-01,0.17082
2018-07-02,0.237763
2018-07-03,0.149292
2018-07-04,0.23221
2018-07-05,0.231088
2018-07-06,0.189375
2018-07-07,0.233115
2018-07-08,0.10457
2018-07-09,0.186167
2018-07-10,0.2229659999999999
2018-07-11,0.253943
2018-07-12,0.15265
2018-07-13,0.11957
2018-07-14,0.16277
2018-07-15,0.117055
2018-07-16,0.214213
2018-07-17,0.238846
2018-07-18,0.231181
2018-07-19,0.325022
2018-07-20,0.031858
2018-07-21,0.2000689999999999
2018-07-22,0.138474
2018-07-23,0.156646
2018-07-24,0.1007589999999999
2018-07-25,0.155273
2018-07-26,0.219832
2018-07-27,0.237133
2018-07-28,0.161915
2018-07-29,0.163397
2018-07-30,0.257768
2018-07-31,0.170294
2018-08-01,0.258434
2018-08-02,0.223446
2018-08-03,0.267804
2018-08-04,0.181891
2018-08-05,0.195321
2018-08-06,0.24026
2018-08-07,0.1184639999999999
2018-08-08,0.114412
2018-08-09,0.21707
2018-08-10,0.242919
2018-08-11,0.134318
2018-08-12,0.115495
2018-08-13,0.1253
2018-08-14,0.078923
2018-08-15,0.268585
2018-08-16,0.20382
2018-08-17,0.211968
2018-08-18,0.215652
2018-08-19,0.108942
2018-08-20,0.178275
2018-08-21,0.222289
2018-08-22,0.272972
2018-08-23,0.186663
2018-08-24,0.170528
2018-08-25,0.111408
2018-08-26,0.070756
2018-08-27,0.200244
2018-08-28,0.2479009999999999
2018-08-29,0.287728
2018-08-30,0.164584
2018-08-31,0.119644
2018-09-01,0.085251
2018-09-02,0.139383
2018-09-03,0.212633
2018-09-04,0.230726
2018-09-05,0.122699
2018-09-06,0.175444
2018-09-07,0.191211
2018-09-08,0.126636
2018-09-09,0.157671
2018-09-10,0.248989
2018-09-11,0.2485419999999999
2018-09-12,0.183083
2018-09-13,0.255766
2018-09-14,0.239003
2018-09-15,0.155169
2018-09-16,0.256772
2018-09-17,0.132362
2018-09-18,0.239767
2018-09-19,0.253255
2018-09-20,0.165369
2018-09-21,0.139157
2018-09-22,0.2436079999999999
2018-09-23,0.125078
2018-09-24,0.112666
2018-09-25,0.243547
2018-09-26,0.201312
2018-09-27,0.28788
2018-09-28,0.158498
2018-09-29,0.1959779999999999
2018-09-30,0.2573999999999999
2018-10-01,0.195899
2018-10-02,0.15616
2018-10-03,0.133726
2018-10-04,0.109575
2018-10-05,0.303491
2018-10-06,0.138787
2018-10-07,0.155503
2018-10-08,0.279492
2018-10-09,0.110174
2018-10-10,0.145908
2018-10-11,0.214997
2018-10-12,0.1609199999999999
2018-10-13,0.240831
2018-10-14,0.208833
2018-10-15,0.103046
2018-10-16,0.374883
2018-10-17,0.216988
2018-10-18,0.2037989999999999
2018-10-19,0.290585
2018-10-20,0.088367
2018-10-21,0.221609
2018-10-22,0.262775
2018-10-23,0.254934
2018-10-24,0.262044
2018-10-25,0.169432
2018-10-26,0.215506
2018-10-27,0.238931
2018-10-28,0.223899
2018-10-29,0.14105
2018-10-30,0.1643049999999999
2018-10-31,0.211631
2018-11-01,0.253731
2018-11-02,0.147736
2018-11-03,0.123384
2018-11-04,0.151644
2018-11-05,0.160963
2018-11-06,0.239069
2018-11-07,0.162045
2018-11-08,0.227733
2018-11-09,0.171558
2018-11-10,0.0682
2018-11-11,0.066769
2018-11-12,0.086013
2018-11-13,0.113999
2018-11-14,0.20432
2018-11-15,0.119652
2018-11-16,0.009857
2018-11-17,0.134915
2018-11-18,0.140737
2018-11-19,0.160679
2018-11-20,0.159821
2018-11-21,0.193027
2018-11-22,0.2693149999999999
2018-11-23,0.192589
2018-11-24,0.052395
2018-11-25,0.216307
2018-11-26,0.1745489999999999
2018-11-27,0.0870909999999999
2018-11-28,0.211308
2018-11-29,0.254575
2018-11-30,0.1983599999999999
2018-12-01,0.208271
2018-12-02,0.183356
2018-12-03,0.182258
2018-12-04,0.226497
2018-12-05,0.170381
2018-12-06,0.115574
2018-12-07,0.2168209999999999
2018-12-08,0.195756
2018-12-09,0.148955
2018-12-10,0.17349
2018-12-11,0.187223
2018-12-12,0.206512
2018-12-13,0.101072
2018-12-14,0.211266
2018-12-15,0.197312
2018-12-16,0.248274
2018-12-17,0.270649
2018-12-18,0.1741819999999999
2018-12-19,0.189515
2018-12-20,0.294854
2018-12-21,0.260775
2018-12-22,0.291227
2018-12-23,0.136053
2018-12-24,0.2431299999999999
2018-12-25,0.07225
2018-12-26,0.105937
2018-12-27,0.284103
2018-12-28,0.2723959999999999
2018-12-29,0.174889
2018-12-30,0.18979
2018-12-31,0.177593
2019-01-01,0.20296
2019-01-02,0.171675
2019-01-03,0.2123799999999999
2019-01-04,0.194277
2019-01-05,0.122441
2019-01-06,0.1945789999999999
2019-01-07,0.278652
2019-01-08,0.1455149999999999
2019-01-09,0.281247
2019-01-10,0.144852
2019-01-11,0.187489
2019-01-12,0.256668
2019-01-13,0.128214
2019-01-14,0.206563
2019-01-15,0.167976
2019-01-16,0.286498
2019-01-17,0.2923989999999999
2019-01-18,0.313384
2019-01-19,0.167122
2019-01-20,0.159859
2019-01-21,0.188157
2019-01-22,0.187056
2019-01-23,0.1574259999999999
2019-01-24,0.212622
2019-01-25,0.246022
2019-01-26,0.190101
2019-01-27,0.2117129999999999
2019-01-28,0.166869
2019-01-29,0.225226
2019-01-30,0.20652
2019-01-31,0.254769
2019-02-01,0.10923
2019-02-02,0.169618
2019-02-03,0.1178019999999999
2019-02-04,0.054992
2019-02-05,0.119972
2019-02-06,0.206065
2019-02-07,0.2090169999999999
2019-02-08,0.1957689999999999
2019-02-09,0.174085
2019-02-10,0.2292
2019-02-11,0.263411
2019-02-12,0.1671699999999999
2019-02-13,0.179817
2019-02-14,0.158993
2019-02-15,0.145458
2019-02-16,0.1067259999999999
2019-02-17,0.242681
2019-02-18,0.2262569999999999
2019-02-19,0.237317
2019-02-20,0.284388
2019-02-21,0.2463469999999999
2019-02-22,0.169238
2019-02-23,0.26987
2019-02-24,0.241335
2019-02-25,0.21055
2019-02-26,0.095367
2019-02-27,0.1946399999999999
2019-02-28,0.160678
2019-03-01,0.2001279999999999
